GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Entando Component Manager,org.entando.kubernetes.service.digitalexchange.entandocore,EntandoCoreService,0,467,0,0,0,49,0,17,0,17
Entando Component Manager,org.entando.kubernetes.model.web.exception,NotFoundException,11,0,0,0,4,0,2,0,2,0
Entando Component Manager,org.entando.kubernetes.model.web.exception,ConflictException,11,0,0,0,4,0,2,0,2,0
Entando Component Manager,org.entando.kubernetes.model.web.exception,InternalServerException,11,0,0,0,4,0,2,0,2,0
Entando Component Manager,org.entando.kubernetes.model.web.exception,BadRequestException,20,0,0,0,8,0,4,0,4,0
Entando Component Manager,org.entando.kubernetes.model.web.exception,ValidationErrorResponse,72,0,2,0,19,0,9,0,8,0
Entando Component Manager,org.entando.kubernetes.model.web.exception,ErrorResponse,80,9,14,0,2,2,13,2,6,2
Entando Component Manager,org.entando.kubernetes.model.web.exception,ValidationErrorResponse.ErrorData,91,0,14,0,2,0,14,0,7,0
Entando Component Manager,org.entando.kubernetes.model.web.exception,HttpException,37,0,0,0,14,0,5,0,5,0
Entando Component Manager,org.entando.kubernetes.model.web.exception,UnprocessableEntityException,11,0,0,0,4,0,2,0,2,0
Entando Component Manager,org.entando.kubernetes.model.bundle.processor,AssetProcessor.DirectoryInstallable,0,30,0,0,0,9,0,5,0,5
Entando Component Manager,org.entando.kubernetes.model.bundle.processor,FragmentProcessor,0,81,1,5,0,17,1,7,0,5
Entando Component Manager,org.entando.kubernetes.model.bundle.processor,WidgetProcessor,0,85,1,7,0,17,1,8,0,5
Entando Component Manager,org.entando.kubernetes.model.bundle.processor,PageModelProcessor.PageModelInstallable,0,33,0,0,0,9,0,5,0,5
Entando Component Manager,org.entando.kubernetes.model.bundle.processor,CmsProcessor.ContentTypeInstallable,0,33,0,0,0,9,0,5,0,5
Entando Component Manager,org.entando.kubernetes.model.bundle.processor,LabelProcessor.LabelInstallable,0,33,0,0,0,9,0,5,0,5
Entando Component Manager,org.entando.kubernetes.model.bundle.processor,AssetProcessor.AssetInstallable,0,45,0,0,0,9,0,5,0,5
Entando Component Manager,org.entando.kubernetes.model.bundle.processor,FragmentProcessor.FragmentInstallable,0,33,0,0,0,9,0,5,0,5
Entando Component Manager,org.entando.kubernetes.model.bundle.processor,PluginProcessor.PluginInstallable,0,36,0,0,0,10,0,5,0,5
Entando Component Manager,org.entando.kubernetes.model.bundle.processor,LabelProcessor,0,65,1,5,0,13,1,7,0,5
Entando Component Manager,org.entando.kubernetes.model.bundle.processor,PluginProcessor,0,71,1,5,0,15,1,7,0,5
Entando Component Manager,org.entando.kubernetes.model.bundle.processor,CmsProcessor.ContentModelInstallable,0,33,0,0,0,9,0,5,0,5
Entando Component Manager,org.entando.kubernetes.model.bundle.processor,AssetProcessor,1,120,1,7,1,20,2,7,1,4
Entando Component Manager,org.entando.kubernetes.model.bundle.processor,ComponentProcessor,0,8,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.bundle.processor,CmsProcessor,0,144,3,15,0,29,3,11,0,5
Entando Component Manager,org.entando.kubernetes.model.bundle.processor,PageModelProcessor,0,85,1,7,0,17,1,8,0,5
Entando Component Manager,org.entando.kubernetes.model.bundle.processor,WidgetProcessor.WidgetInstallable,0,33,0,0,0,9,0,5,0,5
Entando Component Manager,org.entando.kubernetes.service,KubernetesService,56,105,1,1,11,27,6,9,5,9
Entando Component Manager,org.entando.kubernetes.model.bundle.installable,Installable,7,29,0,0,3,9,0,5,0,5
Entando Component Manager,org.entando.kubernetes.model.web,ResilientListWrapper,52,0,4,0,13,0,7,0,5,0
Entando Component Manager,org.entando.kubernetes.model.web,ResilientPagedMetadata,41,0,2,0,10,0,6,0,5,0
Entando Component Manager,org.entando.kubernetes.client.k8ssvc,DefaultK8SServiceClient.new ParameterizedTypeReference() {...},0,6,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.client.k8ssvc,DefaultK8SServiceClient.new ParameterizedTypeReference() {...},6,0,0,0,1,0,1,0,1,0
Entando Component Manager,org.entando.kubernetes.client.k8ssvc,DefaultK8SServiceClient.new ParameterizedTypeReference() {...},6,0,0,0,1,0,1,0,1,0
Entando Component Manager,org.entando.kubernetes.client.k8ssvc,DefaultK8SServiceClient.new ParameterizedTypeReference() {...},6,0,0,0,1,0,1,0,1,0
Entando Component Manager,org.entando.kubernetes.client.k8ssvc,DefaultK8SServiceClient.new ParameterizedTypeReference() {...},6,0,0,0,1,0,1,0,1,0
Entando Component Manager,org.entando.kubernetes.client.k8ssvc,DefaultK8SServiceClient,527,199,17,3,84,48,26,8,16,8
Entando Component Manager,org.entando.kubernetes.controller.plugin,PluginController,8,75,0,0,1,21,0,6,0,6
Entando Component Manager,org.entando.kubernetes.exception.k8ssvc,DeploymentNotFoundException,5,0,0,0,2,0,2,0,2,0
Entando Component Manager,org.entando.kubernetes.exception.k8ssvc,BundleNotFoundException,0,16,0,0,0,5,0,3,0,3
Entando Component Manager,org.entando.kubernetes.exception.k8ssvc,K8SServiceClientException,19,4,0,0,8,2,4,1,4,1
Entando Component Manager,org.entando.kubernetes.exception.k8ssvc,PluginNotFoundException,0,5,0,0,0,2,0,2,0,2
Entando Component Manager,org.entando.kubernetes.exception.k8ssvc,PluginAlreadyDeployedException,5,0,0,0,2,0,2,0,2,0
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,WidgetDescriptor,0,38,0,0,0,7,0,11,0,11
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,ComponentSpecDescriptor,289,52,62,0,0,8,35,15,4,15
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,FragmentDescriptor,0,24,0,0,0,5,0,7,0,7
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,OgnlValidation,4,41,0,0,0,8,1,12,1,12
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,LabelDescriptor,0,26,0,0,0,5,0,6,0,6
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,FileDescriptor,153,25,30,0,0,5,21,5,6,5
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,ComponentDescriptor,6,30,0,0,2,4,2,6,2,6
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,ContentTypeValidationRule,0,157,0,0,0,24,0,45,0,45
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,ContentTypeAttribute,0,87,0,0,0,14,0,25,0,25
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,ContentModelDescriptor,0,38,0,0,0,7,0,11,0,11
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,SketchDescriptor,181,31,38,0,0,5,23,9,4,9
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,ContentTypeDescriptor,0,31,0,0,0,6,0,9,0,9
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,FrameDescriptor,172,27,34,0,0,5,22,8,5,8
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,Role,0,17,0,0,0,4,0,5,0,5
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,PageModelConfiguration,73,10,14,0,0,2,11,3,4,3
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,ServiceDescriptor,298,0,54,0,7,0,44,0,17,0
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,PageModelDescriptor,0,52,0,0,0,9,0,15,0,15
Entando Component Manager,org.entando.kubernetes.controller.digitalexchange.job,DigitalExchangeInstallResourceController,10,103,2,2,0,23,2,8,0,8
Entando Component Manager,org.entando.kubernetes.controller,ExceptionController,0,64,1,5,0,18,1,5,0,3
Entando Component Manager,org.entando.kubernetes.service.digitalexchange.component,DigitalExchangeComponentsServiceImpl,0,134,0,2,0,30,0,6,0,5
Entando Component Manager,org.entando.kubernetes.service.digitalexchange.component,DigitalExchangeComponentListProcessor,180,0,20,0,28,0,42,0,24,0
Entando Component Manager,org.entando.kubernetes.config,KubernetesConfig,25,0,0,0,4,0,3,0,3,0
Entando Component Manager,org.entando.kubernetes.config,JwtDecoderConfig,35,0,0,0,8,0,2,0,2,0
Entando Component Manager,org.entando.kubernetes.config,SecurityConfiguration,0,98,0,0,0,37,0,2,0,2
Entando Component Manager,org.entando.kubernetes,EntandoKubernetesJavaApplication,5,3,0,0,2,1,1,1,1,1
Entando Component Manager,org.entando.kubernetes.model.web.response,SimpleRestResponse,21,7,0,0,5,4,2,2,2,2
Entando Component Manager,org.entando.kubernetes.model.web.response,BaseMapModel,36,0,2,0,8,0,5,0,4,0
Entando Component Manager,org.entando.kubernetes.model.web.response,RestResponse,14,54,0,0,5,14,2,9,2,9
Entando Component Manager,org.entando.kubernetes.model.web.response,PagedRestResponse,10,6,0,0,4,2,2,1,2,1
Entando Component Manager,org.entando.kubernetes.model.web.response,EntandoEntity,7,0,0,0,4,0,2,0,2,0
Entando Component Manager,org.entando.kubernetes.model.web.response,PagedMetadata,520,59,54,0,36,20,47,12,20,12
Entando Component Manager,org.entando.kubernetes.model.web.response,RestError,135,0,22,0,5,0,21,0,10,0
Entando Component Manager,org.entando.kubernetes.service.digitalexchange.job,DigitalExchangeInstallService,114,566,10,18,20,118,12,34,3,29
Entando Component Manager,org.entando.kubernetes.service.digitalexchange.job,DigitalExchangeUninstallService,137,333,10,16,17,65,16,24,6,21
Entando Component Manager,org.entando.kubernetes.model.digitalexchange,DigitalExchangeJobComponent,306,39,62,0,3,8,40,11,9,11
Entando Component Manager,org.entando.kubernetes.model.digitalexchange,DigitalExchangeJob,389,77,80,0,0,14,44,22,4,22
Entando Component Manager,org.entando.kubernetes.model.digitalexchange,JobStatus,0,84,0,0,0,9,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.digitalexchange,JobType,0,170,0,0,0,12,0,4,0,4
Entando Component Manager,org.entando.kubernetes.model.digitalexchange,DigitalExchange.DigitalExchangeBuilder,110,0,0,0,1,0,11,0,11,0
Entando Component Manager,org.entando.kubernetes.model.digitalexchange,DigitalExchange,374,11,60,0,10,2,50,3,20,3
Entando Component Manager,org.entando.kubernetes.model.digitalexchange,DigitalExchangeComponent,488,90,100,0,0,14,55,26,5,26
Entando Component Manager,org.entando.kubernetes.model.digitalexchange,ComponentType,0,84,0,0,0,9,0,1,0,1
Entando Component Manager,org.entando.kubernetes.client.digitalexchange,DigitalExchangeCall,17,0,2,0,5,0,4,0,3,0
Entando Component Manager,org.entando.kubernetes.client.digitalexchange,PagedListRequestUriBuilder,167,0,4,0,20,0,6,0,4,0
Entando Component Manager,org.entando.kubernetes.client.digitalexchange,DigitalExchangesClientImpl,102,0,0,0,18,0,10,0,10,0
Entando Component Manager,org.entando.kubernetes.client.digitalexchange,PagedDigitalExchangeCall,173,0,10,0,36,0,13,0,8,0
Entando Component Manager,org.entando.kubernetes.client.digitalexchange,DigitalExchangeBaseCall,61,0,2,0,20,0,8,0,7,0
Entando Component Manager,org.entando.kubernetes.client.digitalexchange,DigitalExchangeRestTemplateFactoryImpl,130,0,8,0,37,0,13,0,9,0
Entando Component Manager,org.entando.kubernetes.client.digitalexchange,DigitalExchangeCallExecutor,65,0,2,0,13,0,5,0,4,0
Entando Component Manager,org.entando.kubernetes.client.digitalexchange,DigitalExchangeBaseCallExecutor,210,0,4,0,38,0,10,0,8,0
Entando Component Manager,org.entando.kubernetes.client.digitalexchange,SimpleDigitalExchangeCall,36,0,4,0,7,0,6,0,4,0
Entando Component Manager,org.entando.kubernetes.client.digitalexchange,DigitalExchangeStreamCallExecutor,45,0,2,0,10,0,4,0,3,0
Entando Component Manager,org.entando.kubernetes.service.digitalexchange.signature,SignatureMatchingException,4,0,0,0,2,0,1,0,1,0
Entando Component Manager,org.entando.kubernetes.service.digitalexchange.signature,SignatureUtil,36,193,0,4,12,51,0,12,0,10
Entando Component Manager,org.entando.kubernetes.exception.job,JobConflictException,19,6,0,0,8,3,4,2,4,2
Entando Component Manager,org.entando.kubernetes.exception.job,JobExecutionException,9,0,0,0,4,0,2,0,2,0
Entando Component Manager,org.entando.kubernetes.exception.job,JobCorruptedException,25,0,0,0,11,0,6,0,6,0
Entando Component Manager,org.entando.kubernetes.exception.job,JobNotFoundException,5,0,0,0,2,0,2,0,2,0
Entando Component Manager,org.entando.kubernetes.exception.job,JobPackageException,57,0,0,0,14,0,5,0,5,0
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCoreFile,184,27,34,0,1,5,25,5,8,5
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCoreSketchDescriptor,129,35,14,0,1,10,15,5,8,5
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCoreFolder,107,15,18,0,2,6,16,3,7,3
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCoreContentModel,200,31,38,0,2,10,28,5,9,5
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCoreFrameDescriptor,184,37,34,0,1,11,25,5,8,5
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCoreFragment,117,17,22,0,1,6,17,3,6,3
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCorePageModelConfiguration,77,16,14,0,1,6,12,2,5,2
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCorePageModel,277,48,54,0,1,14,37,7,10,7
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCoreWidget,197,31,38,0,1,10,27,5,8,5
Entando Component Manager,org.entando.kubernetes.controller.digitalexchange.component,DigitalExchangeComponentsController,0,30,0,0,0,7,0,2,0,2
Entando Component Manager,org.entando.kubernetes.exception,UnsetEnvVarsException,11,0,0,0,5,0,3,0,3,0
Entando Component Manager,org.entando.kubernetes.exception,EntandoGeneralSignatureException,23,0,0,0,10,0,5,0,5,0
Entando Component Manager,org.entando.kubernetes.exception,EntandoComponentManagerException,16,7,0,0,6,4,3,2,3,2
Entando Component Manager,org.entando.kubernetes.exception,EntandoGeneralException,23,0,0,0,10,0,5,0,5,0
