GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.content.command.common,BaseContentBulkCommand,183,0,30,0,47,0,29,0,14,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.content.command.common,ContentBulkCommandContext,15,0,0,0,6,0,3,0,3,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.content.command.common,ContentPropertyBulkCommandContext,16,0,0,0,6,0,3,0,3,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content.model,ContentModelFinderAction,62,0,4,0,18,0,12,0,10,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content.model,ContentModelAction,645,0,50,0,177,0,72,0,47,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.contentpagemapper,ContentPageMapper,20,15,0,0,5,5,4,2,4,2
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.contentpagemapper,ContentPageMapperManager,34,33,2,0,10,11,4,7,3,7
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.resource.event,ResourceChangedEvent,17,0,0,0,7,0,5,0,5,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.resource,ResourceAdminAction,29,0,0,0,10,0,4,0,4,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.resource,ResourceAction,884,0,80,0,255,0,97,0,57,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.resource,ResourceFileChunksUploadAction,499,0,34,0,122,0,46,0,29,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.resource,ResourceFileChunksStopUploadAndDeleteAction,116,0,6,0,26,0,10,0,7,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.resource,ResourceFinderAction,546,0,70,0,136,0,71,0,36,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.resource,AbstractResourceAction,47,0,0,0,17,0,13,0,13,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.resource,MultipleResourceAction,1061,0,94,0,242,0,84,0,37,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.content.command.group,JoinGroupBulkCommand,63,0,10,0,14,0,8,0,3,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.content.command.group,BaseContentGroupBulkCommand,155,0,26,0,47,0,23,0,10,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.content.command.group,RemoveGroupBulkCommand,63,0,10,0,14,0,8,0,3,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.dispenser,BaseContentDispenser,495,34,48,0,100,14,43,8,19,8
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.dispenser,ContentRenderizationInfo,155,0,10,0,46,0,22,0,17,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.widget.util,FilterUtils,213,0,10,0,43,0,15,0,10,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.widget.util,EntitySearchFilterDOM,29,0,0,0,7,0,5,0,5,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.page,CmsPageServiceWrapper,40,7,0,0,12,2,6,2,6,2
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.page,CmsPageManagerWrapper,86,139,17,21,17,35,14,13,1,7
Entando Plugin: CMS,org.entando.entando.plugins.jacms.web.content.validator,RestContentListRequest,55,0,0,0,23,0,15,0,15,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.web.content.validator,BatchContentStatusRequest,39,0,0,0,9,0,6,0,6,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.web.content.validator,ContentValidator,30,3,2,0,6,1,3,1,2,1
Entando Plugin: CMS,org.entando.entando.plugins.jacms.web.content.validator,ContentStatusRequest,22,0,0,0,5,0,4,0,4,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.web.content.validator,ContentTypeValidator,3,6,0,0,1,3,1,1,1,1
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.linkresolver,LinkResolverManager,348,42,40,0,91,18,35,10,15,10
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.content.command,RemoveOnlineContentBulkCommand,52,0,6,0,13,0,9,0,6,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.content.command,InsertOnlineContentBulkCommand,90,0,18,0,23,0,16,0,7,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.content.command,DeleteContentBulkCommand,28,0,2,0,8,0,4,0,3,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.event,PublicContentChangedEvent,24,0,0,0,10,0,7,0,7,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.resource.helper,ResourceActionHelper,91,7,10,0,23,2,7,2,2,2
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.resource.model.imageresizer,PNGImageResizer,241,0,10,0,59,0,11,0,6,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.resource.model.imageresizer,DefaultImageResizer,121,0,0,0,27,0,4,0,4,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.resource.model.imageresizer,AbstractImageResizer,165,0,6,0,34,0,10,0,7,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.web.contentmodel,ContentModelResourceController,156,16,6,0,31,5,10,1,7,1
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.contentpagemapper.cache,ContentMapperCacheWrapper,26,108,6,12,7,26,6,9,1,5
Entando Plugin: CMS,org.entando.entando.plugins.jacms.web.content,ContentController.new AbstractPaginationValidator() {...},22,0,2,0,7,0,6,0,5,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.web.content,ContentTypeResourceController,547,14,8,0,102,5,27,1,23,1
Entando Plugin: CMS,org.entando.entando.plugins.jacms.web.content,ContentController,503,8,34,0,97,2,37,1,20,1
Entando Plugin: CMS,org.entando.entando.plugins.jacms.web.contentsettings,ContentSettingsController,157,11,0,0,30,4,10,1,10,1
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.util,CmsPageUtil,379,0,64,0,92,0,44,0,12,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.contentmodel.model,ContentTypeRefreshRequest,14,0,0,0,5,0,3,0,3,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.contentmodel.model,ContentModelDto,38,0,0,0,16,0,11,0,11,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.contentmodel.model,ContentTypeDto,188,0,18,0,42,0,24,0,15,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.contentmodel.model,ContentModelReference,31,0,0,0,13,0,9,0,9,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.contentmodel.model,ContentTypeDtoBuilder,11,0,0,0,3,0,2,0,2,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.contentmodel.model,ContentTypeDtoRequest,72,0,2,0,23,0,10,0,9,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.resource.model.util,ImageDimensionReader,19,35,1,1,5,13,2,6,1,6
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.contentmodel.event,ContentModelChangedEvent,24,0,0,0,10,0,7,0,7,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.apsadmin.portal.specialwidget.rowcontentlist,RowContentListViewerWidgetAction,592,0,62,0,163,0,64,0,33,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content.helper,ContentActionHelper,335,271,63,33,67,74,47,17,4,12
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.tags.util,SearcherTagHelper,71,0,6,0,16,0,5,0,2,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.model.attribute,ImageAttribute,29,3,2,0,9,1,5,1,4,1
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.model.attribute,AttachAttribute,96,7,10,0,30,2,9,2,4,2
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.model.attribute,JAXBLinkValue,24,0,0,0,10,0,7,0,7,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.model.attribute,CmsHypertextAttribute,237,87,20,6,49,27,18,11,7,9
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.model.attribute,JAXBResourceAttribute,10,0,0,0,4,0,3,0,3,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.model.attribute,LinkAttribute,355,213,41,13,86,58,37,17,8,17
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.model.attribute,ContentStatusState,83,0,8,0,16,0,7,0,3,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.model.attribute,JAXBResourceValue,31,0,0,0,13,0,9,0,9,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.model.attribute,JAXBLinkAttribute,10,0,0,0,4,0,3,0,3,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.model.attribute,AbstractResourceAttribute,564,184,60,14,139,51,65,19,31,16
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.contentmodel,ContentModelRequestListProcessor,82,0,7,0,15,0,17,0,12,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.portal.specialwidget.viewer,ContentViewerWidgetAction,195,0,12,0,55,0,20,0,14,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.portal.specialwidget.viewer,ContentFinderViewerAction,251,0,16,0,78,0,36,0,28,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.parse.attribute,ResourceAttributeHandler,111,134,18,18,30,37,23,12,7,10
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.parse.attribute,LinkAttributeHandler,127,162,27,25,34,45,28,15,8,9
Entando Plugin: CMS,org.entando.entando.plugins.jacms.apsadmin.content.rs.model,ContentsStatusResponse,59,0,0,0,21,0,11,0,11,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.apsadmin.content.rs.model,ContentJO,75,0,2,0,26,0,14,0,13,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.searchengine,SearchEngineDAOFactory,173,177,21,7,35,52,16,21,3,20
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.searchengine,LastReloadInfo,17,0,0,0,7,0,5,0,5,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.searchengine,IndexerDAO,599,26,74,0,121,10,47,5,10,5
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.searchengine,SearchEngineManager,558,53,62,0,151,20,59,9,27,9
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.searchengine,IndexLoaderThread,106,0,4,0,34,0,7,0,5,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.searchengine,SearcherDAO,1008,19,152,0,207,8,88,5,12,5
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content.attribute.action.list,ListAttributeAction,157,0,14,0,40,0,20,0,13,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.system,ContentTypeConfigAction,164,0,16,0,48,0,24,0,16,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.system,ContentTypesAction,35,0,0,0,13,0,6,0,6,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.cache,CmsCacheWrapperManager,273,69,17,1,54,17,17,7,8,7
Entando Plugin: CMS,org.entando.entando.plugins.jacms.apsadmin.portal.helper,ContentPageValidator,309,15,42,0,69,6,30,4,9,4
Entando Plugin: CMS,org.entando.entando.plugins.jacms.apsadmin.tags,CmsAdminPagerTag,105,0,0,0,24,0,8,0,8,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.apsadmin.tags,ContentPreviewTag,47,0,0,0,12,0,3,0,3,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.web.contentsettings.model,LastReloadInfoDto,27,0,0,0,7,0,6,0,6,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.web.contentsettings.model,LastReloadInfoDto.LastReloadInfoDtoBuilder,38,0,0,0,1,0,5,0,5,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.web.contentsettings.model,ContentSettingsCropRatioRequest,10,0,0,0,3,0,3,0,3,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.web.contentsettings.model,ContentSettingsEditorRequest,10,0,0,0,4,0,3,0,3,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.web.contentsettings.model,CreateContentSettingsMetadataRequest,17,0,0,0,7,0,5,0,5,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.web.contentsettings.model,EditContentSettingsMetadataRequest,10,0,0,0,4,0,3,0,3,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.web.contentsettings.model,ContentSettingsDto,92,0,2,0,27,0,16,0,15,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.web.contentsettings.model,ContentSettingsDto.Editor,68,0,4,0,14,0,7,0,5,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content.attribute.action.hypertext,PageLinkAttributeAction,68,0,2,0,19,0,8,0,7,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content.attribute.action.hypertext,ContentLinkAttributeAction,114,0,2,0,31,0,9,0,8,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content.attribute.action.hypertext,HypertextAttributeAction,17,0,0,0,7,0,5,0,5,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.tags,RowContentListTag,94,0,6,0,29,0,8,0,5,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api.model,ApiContentListBean,127,0,8,0,36,0,15,0,11,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api.model,JAXBContentAttribute,31,0,0,0,14,0,9,0,9,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api.model,JAXBContentType,21,0,0,0,9,0,6,0,6,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api.model,JAXBContent,52,0,0,0,20,0,10,0,10,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api.model,JAXBCmsResult,17,0,0,0,7,0,5,0,5,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api.model,JAXBResource,419,4,36,0,116,1,38,1,20,1
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api.model,CmsApiResponse,27,0,0,0,9,0,5,0,5,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api.model,CmsApiResponseResult,6,0,0,0,2,0,2,0,2,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system,JacmsSystemConstants,3,0,0,0,1,0,1,0,1,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.resource,ResourceService,92,23,2,0,22,8,8,4,7,4
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.resource,ResourceService.new DtoBuilder() {...},8,6,0,0,2,1,1,1,1,1
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.resource,ResourceManager,1008,222,38,4,245,63,53,18,33,17
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.resource,ResourceReloaderThread,94,0,12,0,27,0,13,0,7,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.resource,ResourceDAO,943,116,55,1,228,33,56,4,28,4
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.content.helper,ContentHelper,120,11,12,0,29,4,10,3,4,3
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.contentmodel,ContentRestriction,14,0,4,0,2,0,4,0,2,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.contentmodel,ContentModelManager,615,48,74,0,146,15,57,8,19,8
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.contentmodel,ContentModel,34,26,4,0,10,12,7,7,5,7
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.contentmodel,ContentModelDAO,216,95,0,2,53,27,3,5,3,4
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content.attribute.action.resource,ResourceAttributeActionHelper,477,0,48,0,114,0,39,0,15,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content.attribute.action.resource,ExtendedResourceFinderAction,229,0,10,0,63,0,22,0,17,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content.attribute.action.resource,ResourceAttributeAction,200,0,4,0,63,0,25,0,23,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content.attribute.action.resource,ExtendedResourceAction,460,0,38,0,106,0,34,0,15,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.parse,ContentDOM,2,79,3,5,0,25,3,10,0,9
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.parse,ContentTypeDOM,48,56,7,3,13,14,9,2,4,2
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.parse,ContentHandler,83,177,17,25,25,55,17,22,4,14
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.contentmodel.cache,ContentModelManagerCacheWrapper,51,70,0,2,10,19,4,8,4,7
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.content.command.category,RemoveCategoryBulkCommand,57,0,10,0,13,0,8,0,3,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.content.command.category,JoinCategoryBulkCommand,70,0,12,0,14,0,10,0,4,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.apsadmin.content,ContentPreviewAction,268,0,26,0,74,0,30,0,17,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api.response,ContentTypeResponseResult,7,0,0,0,2,0,2,0,2,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api.response,ContentTypeResponse,11,0,0,0,3,0,3,0,3,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api.response,ContentResponse,11,0,0,0,3,0,3,0,3,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api.response,ContentModelResponse,11,0,0,0,3,0,3,0,3,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api.response,ContentModelResponseResult,7,0,0,0,2,0,2,0,2,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api.response,ContentResponseResult,7,0,0,0,2,0,2,0,2,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api.response,ResourceResponseResult,7,0,0,0,2,0,2,0,2,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api.response,ResourceResponse,11,0,0,0,3,0,3,0,3,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api,AbstractCmsApiInterface,6,11,0,0,2,5,2,3,2,3
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api,ApiContentTypeInterface,207,11,16,0,52,5,22,3,14,3
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api,ApiContentModelInterface,365,7,26,0,69,2,18,2,5,2
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api,ApiResourceInterface,948,31,96,0,203,14,75,8,27,8
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api,ApiContentInterface,1479,55,120,0,325,24,93,11,33,11
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.contentmodel.dictionary,ContentModelDictionary,16,0,0,0,4,0,2,0,2,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.contentmodel.dictionary,ContentModelDictionaryProvider,36,23,0,0,8,11,7,6,7,6
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content,ContentDAO,1361,547,40,8,331,144,52,24,30,22
